municipio,periodo,ocorrencias,ocorrencias_ameaça,ocorrencias_calúnia,ocorrencias_difamação,ocorrencias_estupro,ocorrencias_injúria,ocorrencias_lesão_corporal_grave_ou_gravíssima___dolosa,ocorrencias_lesão_corporal_leve___dolosa,ocorrencias_vias_de_fato,feminicidios,populacao_total,populacao_feminina,alfabetizacao_total,taxa_violencia_100k,taxa_feminicidio_100k,taxa_violencia_mes_anterior,taxa_violencia_3_meses_atras,taxa_violencia_6_meses_atras,houve_violencia_mes_anterior,houve_violencia_3_meses_atras,houve_violencia_6_meses_atras,media_3_meses,media_6_meses,variacao_mensal,variacao_3_meses,variacao_6_meses,feminicidios_mes_anterior,media_feminicidios_3_meses,ano,mes,mes_seno,mes_cosseno,escalada
SANTA TEREZINHA,2025-01-01,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8066,3803,96.58,262.95030239284773,0.0,78.88509071785433,78.88509071785433,105.18012095713911,1,1,1,96.41511087737751,105.1801209571391,2.333333333333333,2.333333333333333,1.4999999999999996,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SANTA TEREZINHA DO PROGRESSO,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576,1250,90.99,0.0,0.0,80.0,160.0,80.0,1,1,1,80.0,186.66666666666666,-1.0,-1.0,-1.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SANTIAGO DO SUL,2025-01-01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1651,838,94.48,119.33174224343676,0.0,238.66348448687353,0.0,0.0,1,0,0,119.33174224343675,79.55449482895784,-0.5,,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SANTO AMARO DA IMPERATRIZ,2025-01-01,36.0,14.0,2.0,3.0,1.0,6.0,1.0,9.0,0.0,0.0,27272,13789,97.26,261.0776706070056,0.0,210.31256798897672,137.79099282036407,188.55609543839293,1,1,1,183.72132376048543,189.76478835786983,0.24137931034482762,0.894736842105263,0.3846153846153846,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO BENTO DO SUL,2025-01-01,73.0,28.0,0.0,2.0,1.0,16.0,0.0,17.0,9.0,0.0,83277,42161,98.28,173.14579824956715,0.0,158.91463674960272,156.54277649960866,111.4774317497213,1,1,1,159.70525683293408,145.86940537463533,0.08955223880597019,0.10606060606060597,0.5531914893617023,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO BERNARDINO,2025-01-01,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684,1293,91.03,232.0185614849188,0.0,0.0,0.0,309.3580819798917,0,0,1,0.0,128.89920082495487,,,-0.25,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO BONIFACIO,2025-01-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2946,1444,97.77,138.50415512465375,0.0,0.0,0.0,207.7562326869806,0,0,1,0.0,69.25207756232687,,,-0.33333333333333326,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO CARLOS,2025-01-01,15.0,5.0,1.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,10282,5177,96.47,289.7430944562488,0.0,135.21344407958276,154.529650376666,38.6324125941665,1,1,1,154.529650376666,131.99407636340223,1.1428571428571432,0.8750000000000002,6.500000000000001,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO CRISTOVAO DO SUL,2025-01-01,7.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6084,2138,92.97,327.4087932647334,0.0,467.7268475210477,233.86342376052386,140.3180542563143,1,1,1,280.63610851262865,296.22700342999684,-0.30000000000000004,0.3999999999999999,1.3333333333333335,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO DOMINGOS,2025-01-01,8.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,9226,4649,93.13,172.08001720800172,0.0,258.1200258120026,236.61002366100234,107.55001075500108,1,1,1,215.10002151000216,164.91001649100164,-0.33333333333333337,-0.2727272727272727,0.5999999999999999,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO FRANCISCO DO SUL,2025-01-01,55.0,23.0,0.0,1.0,0.0,4.0,1.0,19.0,7.0,0.0,52674,26561,97.56,207.07051692330862,0.0,199.54067994427922,184.4810059862204,112.94755468544105,1,1,1,218.36527239185273,187.61843806081598,0.037735849056603765,0.12244897959183687,0.8333333333333335,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO JOAO BATISTA,2025-01-01,24.0,16.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,32687,16522,97.81,145.2608643021426,0.0,175.52354436508895,187.62861639026752,139.20832828955332,1,1,1,175.52354436508895,158.37469232941933,-0.17241379310344818,-0.22580645161290314,0.04347826086956519,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO JOAO DO ITAPERIU,2025-01-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4463,2174,96.25,137.9944802207912,0.0,229.99080036798526,45.998160073597056,91.99632014719411,1,1,1,137.9944802207912,107.32904017172649,-0.3999999999999998,2.0000000000000004,0.5000000000000002,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO JOAO DO OESTE,2025-01-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6295,3122,99.1,64.0614990390775,0.0,0.0,0.0,160.15374759769378,0,0,1,32.03074951953874,42.707666026051676,,,-0.6000000000000001,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO JOAO DO SUL,2025-01-01,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668,4302,95.29,69.73500697350069,0.0,162.71501627150164,116.22501162250117,46.49000464900046,1,1,1,108.47667751433444,120.09917867658453,-0.5714285714285715,-0.40000000000000013,0.5,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO JOAQUIM,2025-01-01,22.0,10.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,25939,12803,95.43,171.83472623603842,0.0,132.78137936421152,140.5920487385769,218.69874248223073,1,1,1,135.38493582233335,144.4973834257596,0.2941176470588234,0.2222222222222221,-0.2142857142857143,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO JOSE,2025-01-01,232.0,102.0,9.0,13.0,0.0,44.0,3.0,45.0,16.0,0.0,270299,141401,98.31,164.07238986994435,0.0,149.9282183294319,132.24800390379136,122.34708382543263,1,1,1,142.38466017449196,139.79156205873133,0.09433962264150941,0.24064171122994638,0.34104046242774566,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO JOSE DO CEDRO,2025-01-01,10.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,14167,7051,96.47,141.8238547723727,0.0,99.27669834066089,141.8238547723727,56.72954190894909,1,1,1,170.18862572684725,146.55131659811846,0.4285714285714286,0.0,1.4999999999999996,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO JOSE DO CERRITO,2025-01-01,9.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,8708,4245,91.33,212.01413427561835,0.0,188.4570082449941,212.01413427561835,23.557126030624264,1,1,1,196.30938358853552,133.49038084020415,0.12499999999999978,0.0,7.999999999999998,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO LOURENCO DO OESTE,2025-01-01,39.0,18.0,1.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,24791,12507,95.33,311.82537778843846,0.0,231.8701527144799,223.87463020708404,215.87910769968818,1,1,1,269.18259108232724,250.52637189840357,0.34482758620689635,0.3928571428571428,0.4444444444444444,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO LUDGERO,2025-01-01,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,13509,6646,97.61,60.18657839301836,0.0,105.32651218778213,451.39933794763766,105.32651218778213,1,1,1,225.69966897381877,185.57528337847327,-0.4285714285714286,-0.8666666666666667,-0.4285714285714286,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO MARTINHO,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405,1655,97.69,0.0,0.0,181.2688821752266,0.0,0.0,1,0,0,60.422960725075534,70.49345417925478,-1.0,,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO MIGUEL DA BOA VISTA,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781,862,93.92,0.0,0.0,0.0,232.0185614849188,0.0,0,1,0,193.34880123743233,135.34416086620263,,-1.0,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAO MIGUEL DO OESTE,2025-01-01,67.0,28.0,0.0,1.0,1.0,13.0,0.0,16.0,8.0,0.0,44330,22656,96.69,295.72740112994353,0.0,132.41525423728814,194.20903954802262,176.5536723163842,1,1,1,175.0823917137476,189.79519774011297,1.2333333333333334,0.5227272727272727,0.675,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SAO PEDRO DE ALCANTARA,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776,2316,96.45,0.0,0.0,0.0,86.35578583765111,86.35578583765111,0,1,1,28.78526194588376,100.74841681059299,,-1.0,-1.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SAUDADES,2025-01-01,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10265,5081,97.36,98.405825624877,0.0,98.405825624877,236.1739814997048,19.6811651249754,1,1,1,118.0869907498524,78.72466049990162,0.0,-0.5833333333333334,4.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SCHROEDER,2025-01-01,17.0,5.0,1.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,20061,10017,98.01,169.71149046620744,0.0,59.89817310572028,139.7624039133473,119.79634621144056,1,1,1,93.17493594223156,103.15796479318493,1.833333333333333,0.2142857142857142,0.4166666666666665,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SEARA,2025-01-01,10.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,18620,9210,96.13,108.57763300760044,0.0,97.7198697068404,54.28881650380022,119.43539630836048,1,1,1,101.33912414042709,101.33912414042707,0.11111111111111116,1.0,-0.09090909090909094,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SERRA ALTA,2025-01-01,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3303,1656,95.93,301.9323671497585,0.0,0.0,60.386473429951685,0.0,0,1,0,80.5152979066022,80.51529790660224,,4.000000000000001,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
SIDEROPOLIS,2025-01-01,16.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,13714,6939,97.02,230.58077532785705,0.0,187.34687995388384,115.29038766392853,72.05649228995533,1,1,1,148.91675073257431,163.3280491905654,0.23076923076923084,1.0,2.2,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SOMBRIO,2025-01-01,31.0,15.0,1.0,1.0,0.0,5.0,2.0,4.0,3.0,0.0,29991,15395,96.76,201.3640792465086,0.0,194.8684637869438,311.7895420591101,194.8684637869438,1,1,1,270.6506441485331,268.4854389953448,0.033333333333333215,-0.35416666666666663,0.033333333333333215,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
SUL BRASIL,2025-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2832,1391,92.62,71.89072609633358,0.0,71.89072609633358,71.89072609633358,0.0,1,1,0,47.92715073088908,83.87251377905584,0.0,0.0,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TAIO,2025-01-01,20.0,9.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,18310,9148,97.07,218.62702229995625,0.0,306.0778312199388,327.9405334499344,87.4508089199825,1,1,1,265.9962104649468,214.983238594957,-0.2857142857142858,-0.33333333333333337,1.5,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TANGARA,2025-01-01,14.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,8143,3996,97.38,350.35035035035037,0.0,225.22522522522522,0.0,150.15015015015015,1,0,1,108.44177510844175,125.12512512512512,0.5555555555555558,,1.3333333333333335,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TIGRINHOS,2025-01-01,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2329,1153,95.37,173.46053772766695,0.0,433.6513443191674,86.73026886383347,260.19080659150046,1,1,1,260.1908065915004,245.7357617808615,-0.6000000000000001,1.0,-0.3333333333333335,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TIJUCAS,2025-01-01,34.0,15.0,1.0,1.0,1.0,4.0,0.0,12.0,0.0,0.0,51592,25886,96.84,131.34512864096422,0.0,158.38677277292746,139.07131267866802,135.20822065981613,1,1,1,155.81137809369287,144.2221020371372,-0.1707317073170732,-0.05555555555555569,-0.028571428571428803,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TIMBE DO SUL,2025-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5386,2621,94.13,38.15337657382678,0.0,190.76688286913392,267.07363601678753,190.76688286913392,1,1,1,190.76688286913395,146.25461019966934,-0.8,-0.8571428571428572,-0.8,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TIMBO,2025-01-01,41.0,19.0,1.0,1.0,0.0,6.0,0.0,10.0,4.0,0.0,46099,23550,98.57,174.09766454352442,0.0,118.895966029724,110.40339702760086,76.43312101910828,1,1,1,110.40339702760086,104.0339702760085,0.4642857142857142,0.5769230769230769,1.2777777777777777,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TIMBO GRANDE,2025-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7342,3559,92.55,28.097780275358247,0.0,224.78224220286597,112.39112110143299,112.39112110143299,1,1,1,159.22075489369672,182.63557178982862,-0.875,-0.75,-0.75,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TRES BARRAS,2025-01-01,26.0,12.0,1.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,19746,9840,95.56,264.2276422764227,0.0,213.41463414634148,193.08943089430895,101.62601626016261,1,1,1,193.08943089430898,191.3956639566396,0.2380952380952377,0.36842105263157876,1.5999999999999992,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TREVISO,2025-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782,1930,97.65,51.81347150259067,0.0,0.0,155.440414507772,103.62694300518135,0,1,1,86.35578583765107,94.99136442141621,,-0.6666666666666666,-0.5,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TREZE DE MAIO,2025-01-01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7362,3650,96.42,82.19178082191782,0.0,136.986301369863,164.38356164383563,109.58904109589041,1,1,1,118.72146118721463,114.15525114155251,-0.3999999999999999,-0.5,-0.2499999999999999,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TREZE TILIAS,2025-01-01,10.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,8787,4430,97.16,225.7336343115124,0.0,158.0135440180587,203.16027088036117,158.0135440180587,1,1,1,158.01354401805864,150.48908954100827,0.4285714285714284,0.11111111111111094,0.4285714285714284,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TROMBUDO CENTRAL,2025-01-01,15.0,7.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,7274,3659,96.7,409.94807324405576,0.0,191.30910084722603,191.30910084722603,27.329871549603716,1,1,1,218.6389723968298,200.41905803042724,1.1428571428571428,1.1428571428571428,14.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
TUBARAO,2025-01-01,119.0,43.0,4.0,6.0,0.0,32.0,1.0,24.0,9.0,0.0,110088,56822,97.88,209.42592657773395,0.0,167.18876491499773,179.50793706662913,158.38935623526098,1,1,1,174.81491910410287,180.38787793460278,0.2526315789473681,0.16666666666666652,0.3222222222222222,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TUNAPOLIS,2025-01-01,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4916,2400,97.37,166.66666666666669,0.0,166.66666666666669,0.0,41.66666666666667,1,0,1,55.555555555555564,90.27777777777779,0.0,,3.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
TURVO,2025-01-01,11.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,13043,6661,96.82,165.14036931391684,0.0,105.08932592703799,225.1914127007957,90.07656508031828,1,1,1,190.16163739178305,147.6254816594105,0.5714285714285714,-0.2666666666666667,0.8333333333333333,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
UNIAO DO OESTE,2025-01-01,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2774,1354,93.71,147.7104874446086,0.0,0.0,0.0,0.0,0,0,0,49.236829148202865,36.92762186115215,,,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
URUBICI,2025-01-01,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10834,5399,94.8,74.08779403593257,0.0,222.26338210779772,55.56584552694943,203.7414335988146,1,1,1,123.47965672655427,160.52355374452057,-0.6666666666666667,0.33333333333333326,-0.6363636363636365,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
URUPEMA,2025-01-01,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2656,1275,94.31,313.7254901960784,0.0,0.0,470.5882352941176,156.8627450980392,0,1,1,235.29411764705887,156.86274509803923,,-0.33333333333333337,1.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
URUSSANGA,2025-01-01,10.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,20919,10775,97.67,92.80742459396751,0.0,74.24593967517401,64.96519721577725,46.403712296983755,1,1,1,61.87161639597834,74.245939675174,0.25,0.4285714285714286,1.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
VARGEAO,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634,1783,94.89,0.0,0.0,112.17049915872126,168.25574873808188,112.17049915872126,1,1,1,112.17049915872127,130.86558235184145,-1.0,-1.0,-1.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
VARGEM,2025-01-01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2627,1276,94.22,235.10971786833858,0.0,156.7398119122257,78.36990595611285,78.36990595611285,1,1,1,78.36990595611286,52.246603970741894,0.5000000000000002,2.0000000000000004,2.0000000000000004,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
VARGEM BONITA,2025-01-01,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4576,2263,94.55,353.5130357931949,0.0,88.37825894829872,265.1347768448962,220.9456473707468,1,1,1,132.5673884224481,176.75651789659744,3.0,0.33333333333333326,0.6000000000000001,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
VIDAL RAMOS,2025-01-01,9.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6189,3003,96.26,299.7002997002997,0.0,133.2001332001332,166.5001665001665,99.9000999000999,1,1,1,133.20013320013322,116.55011655011656,1.25,0.8,2.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
VIDEIRA,2025-01-01,64.0,25.0,2.0,1.0,0.0,9.0,1.0,15.0,11.0,0.0,55466,28040,97.57,228.2453637660485,0.0,196.14835948644793,260.3423680456491,174.7503566333809,1,1,1,228.2453637660485,216.95197337137424,0.1636363636363638,-0.12328767123287676,0.30612244897959173,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
VITOR MEIRELES,2025-01-01,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5370,2562,96.0,78.06401249024199,0.0,0.0,78.06401249024199,39.032006245120996,0,1,1,52.04267499349464,97.58001561280251,,0.0,1.0,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
WITMARSUM,2025-01-01,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4255,2081,96.24,144.16146083613646,0.0,0.0,48.05382027871216,0.0,0,1,0,96.10764055742429,56.0627903251642,,1.9999999999999996,,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
XANXERE,2025-01-01,44.0,16.0,1.0,1.0,0.0,9.0,1.0,13.0,3.0,0.0,51607,26346,96.59,167.008274500873,0.0,227.7385561375541,269.4906247627723,208.76034312609124,1,1,1,258.10369695589463,224.57552063564358,-0.2666666666666667,-0.380281690140845,-0.19999999999999996,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
XAVANTINA,2025-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653,1762,95.25,56.75368898978434,0.0,113.50737797956867,0.0,113.50737797956867,1,0,1,37.835792659856224,56.75368898978434,-0.5,,-0.5,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
XAXIM,2025-01-01,25.0,13.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0,0.0,31918,16020,96.3,156.0549313358302,0.0,112.35955056179776,181.02372034956304,168.53932584269663,1,1,1,153.97419891801914,158.1356637536413,0.3888888888888886,-0.13793103448275867,-0.07407407407407418,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,1
ZORTEA,2025-01-01,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3930,1925,95.41,207.7922077922078,0.0,207.7922077922078,155.84415584415584,155.84415584415584,1,1,1,121.21212121212118,155.84415584415584,0.0,0.3333333333333335,0.3333333333333335,0.0,0.0,2025,1,0.49999999999999994,0.8660254037844387,0
ABDON BATISTA,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,1281,93.45,0.0,0.0,0.0,0.0,156.12802498048399,0,0,1,0.0,78.064012490242,,,-1.0,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
ABELARDO LUZ,2025-02-01,26.0,16.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,17392,8674,92.66,299.7463684574591,0.0,322.80378141572515,380.44731381139036,288.217661978326,1,1,1,357.3899008531243,332.41103681500266,-0.0714285714285714,-0.21212121212121204,0.040000000000000036,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
AGROLANDIA,2025-02-01,9.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,10990,5501,97.11,163.60661697873115,0.0,309.0347209598255,181.78512997636793,199.96364297400473,1,1,1,309.0347209598255,248.43967763436953,-0.47058823529411764,-0.09999999999999987,-0.18181818181818177,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
AGRONOMICA,2025-02-01,7.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6055,3003,97.48,233.1002331002331,0.0,66.6000666000666,199.8001998001998,133.2001332001332,1,1,1,199.8001998001998,194.25019425019426,2.5000000000000004,0.16666666666666674,0.7500000000000002,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
AGUA DOCE,2025-02-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6508,3180,95.88,62.893081761006286,0.0,220.125786163522,62.893081761006286,377.35849056603774,1,1,1,199.16142557651992,262.0545073375262,-0.7142857142857143,0.0,-0.8333333333333334,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
AGUAS DE CHAPECO,2025-02-01,10.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6036,3000,92.52,333.33333333333337,0.0,366.6666666666667,233.33333333333334,100.0,1,1,1,244.44444444444449,205.55555555555557,-0.09090909090909083,0.4285714285714286,2.333333333333334,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
AGUAS FRIAS,2025-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839,1389,94.84,71.99424046076314,0.0,0.0,215.98272138228944,215.98272138228944,0,1,1,143.98848092152627,131.98944084473243,,-0.6666666666666667,-0.6666666666666667,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
AGUAS MORNAS,2025-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6743,3360,95.34,29.761904761904766,0.0,119.04761904761907,59.52380952380953,0.0,1,1,0,79.36507936507938,89.28571428571429,-0.75,-0.5,,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
ALFREDO WAGNER,2025-02-01,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10481,5156,94.01,116.36927851047324,0.0,174.55391776570985,0.0,58.18463925523662,1,0,1,77.57951900698214,77.57951900698215,-0.33333333333333337,,1.0,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
ALTO BELA VISTA,2025-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1856,917,97.84,109.05125408942203,0.0,327.15376226826606,327.15376226826606,0.0,1,1,0,290.80334423845875,163.57688113413303,-0.6666666666666666,-0.6666666666666666,,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
ANCHIETA,2025-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5943,2959,92.62,33.79520108144643,0.0,202.77120648867862,236.56640757012502,135.18080432578572,1,1,1,270.3616086515715,185.87360594795538,-0.8333333333333334,-0.8571428571428572,-0.75,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,1
ANGELINA,2025-02-01,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5358,2621,93.12,114.46012972148034,0.0,76.30675314765357,38.15337657382678,0.0,1,1,0,114.46012972148037,76.30675314765357,0.5,2.0,,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
ANITA GARIBALDI,2025-02-01,15.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,8285,4187,91.4,358.25173155003586,0.0,143.30069262001433,119.41724385001193,167.18414139001672,1,1,1,167.1841413900167,147.28126741501472,1.5,2.0000000000000004,1.1428571428571432,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
ANITAPOLIS,2025-02-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3593,1731,92.27,115.54015020219525,0.0,57.770075101097625,0.0,173.3102253032929,1,0,1,19.256691700365874,57.77007510109763,1.0,,-0.33333333333333337,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
ANTONIO CARLOS,2025-02-01,10.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,11224,5591,98.44,178.85888034340906,0.0,89.42944017170453,89.42944017170453,17.885888034340905,1,1,1,95.39140284981818,80.48649615453407,1.0,1.0,9.0,0.0,0.0,2025,2,0.8660254037844386,0.5000000000000001,0
